word_a,word_b,ipa_a,ipa_b,distance
perpetrated,perpetrated,pərpətreɪtɪd,pərpətreɪtɪd,0.0
perpetrated,perpetrator,pərpətreɪtɪd,pərpətreɪtər,0.10416666666666666
perpetrated,penetrated,pərpətreɪtɪd,pɛnətreɪtɪd,0.16666666666666666
perpetrated,perpetrators,pərpətreɪtɪd,pərpətreɪtərz,0.1730769230769231
perpetrated,formulated,pərpətreɪtɪd,fɔrmjəleɪtɪd,0.25
perpetrated,penetrating,pərpətreɪtɪd,pɛnətreɪtɪŋ,0.25
perpetrated,terminated,pərpətreɪtɪd,tərməneɪtɪd,0.25
perpetrated,penetration,pərpətreɪtɪd,pɛnətreɪʃən,0.2708333333333333
perpetrated,fermentation,pərpətreɪtɪd,fərmənteɪʃən,0.2708333333333333
perpetrated,separated,pərpətreɪtɪd,sɛpəreɪtɪd,0.2708333333333333
perpetrated,bǎi fēn diǎn,pərpətreɪtɪd,paɪfəntjɛn,0.5208333333333334
perpetrated,běn qián,pərpətreɪtɪd,pəntɕʰjɛn,0.5625
perpetrated,biāo diǎn,pərpətreɪtɪd,pjɑʊtjɛn,0.5833333333333333
perpetrated,bèi zi,pərpətreɪtɪd,peɪtsɯ,0.6041666666666666
perpetrated,bēi zi,pərpətreɪtɪd,peɪtsɯ,0.6041666666666666
perpetrated,fēn cùn,pərpətreɪtɪd,fəntsʰwən,0.6041666666666666
perpetrated,fēn biàn,pərpətreɪtɪd,fənpjɛn,0.6041666666666666
perpetrated,fēn pèi,pərpətreɪtɪd,fənpʰeɪ,0.6041666666666666
perpetrated,pài qiǎn,pərpətreɪtɪd,pʰaɪtɕʰjɛn,0.6041666666666666
perpetrated,bó dà jīng shēn,pərpətreɪtɪd,pwɔtatɕiŋʂən,0.6041666666666666
beaten,beaten,bitən,bitən,0.0
beaten,beetle,bitən,bitəl,0.15000000000000002
beaten,patton,bitən,pætən,0.15000000000000002
beaten,button,bitən,bətən,0.15000000000000002
beaten,benin,bitən,binɪn,0.2
beaten,peter,bitən,pitər,0.2
beaten,beacon,bitən,bikən,0.2
beaten,pieter,bitən,pitər,0.2
beaten,eaten,bitən,itən,0.2
beaten,eaton,bitən,itən,0.2
beaten,mí rén,bitən,miʐən,0.2
beaten,bì duān,bitən,pitwan,0.29166666666666663
beaten,biǎn,bitən,pjɛn,0.30000000000000004
beaten,biàn,bitən,pjɛn,0.30000000000000004
beaten,bì rán,bitən,piʐan,0.30000000000000004
beaten,biàn,bitən,pjɛn,0.30000000000000004
beaten,bié ren,bitən,pjɛʐən,0.3333333333333333
beaten,yī dàn,bitən,itan,0.35
beaten,mí xìn,bitən,miɕin,0.35
beaten,bì dìng,bitən,pitiŋ,0.35
equitable,equitable,ɛkwɪtəbəl,ɛkwɪtəbəl,0.0
equitable,accountable,ɛkwɪtəbəl,əkaʊntəbəl,0.25
equitable,acceptable,ɛkwɪtəbəl,əksɛptəbəl,0.275
equitable,available,ɛkwɪtəbəl,əveɪləbəl,0.3055555555555555
equitable,accessible,ɛkwɪtəbəl,æksɛsəbəl,0.3055555555555555
equitable,acquitted,ɛkwɪtəbəl,əkwɪtɪd,0.3333333333333333
equitable,credible,ɛkwɪtəbəl,krɛdəbəl,0.3333333333333333
equitable,eligible,ɛkwɪtəbəl,ɛlɪʤəbəl,0.3333333333333333
equitable,capable,ɛkwɪtəbəl,keɪpəbəl,0.3333333333333333
equitable,occasional,ɛkwɪtəbəl,ɔkeɪʒənəl,0.3333333333333333
equitable,guò fèn,ɛkwɪtəbəl,kwɔfən,0.5
equitable,hún shēn,ɛkwɪtəbəl,xwənʂən,0.5
equitable,huí bì,ɛkwɪtəbəl,xweɪpi,0.5
equitable,huì bào,ɛkwɪtəbəl,xweɪpɑʊ,0.5
equitable,huǐ hèn,ɛkwɪtəbəl,xweɪxən,0.5
equitable,huí bào,ɛkwɪtəbəl,xweɪpɑʊ,0.5
equitable,guī fàn,ɛkwɪtəbəl,kweɪfan,0.5
equitable,huǐ miè,ɛkwɪtəbəl,xweɪmjɛ,0.5277777777777777
equitable,huǒ jiàn,ɛkwɪtəbəl,xwɔtɕjɛn,0.5277777777777777
equitable,gùn bàng,ɛkwɪtəbəl,kwənpɑŋ,0.5277777777777778
diǎn xin,tension,tjɛnɕin,tɛnʃən,0.2857142857142857
diǎn xin,cnn,tjɛnɕin,siɛnɛn,0.3571428571428571
diǎn xin,tianjin,tjɛnɕin,tiænʤɪn,0.3571428571428571
diǎn xin,trenton,tjɛnɕin,trɛntən,0.35714285714285715
diǎn xin,dimension,tjɛnɕin,dɪmɛnʃən,0.375
diǎn xin,detention,tjɛnɕin,dɪtɛnʃən,0.375
diǎn xin,retention,tjɛnɕin,ritɛnʃən,0.375
diǎn xin,leonid,tjɛnɕin,liənɪd,0.39285714285714285
diǎn xin,tended,tjɛnɕin,tɛndɪd,0.39285714285714285
diǎn xin,tendon,tjɛnɕin,tɛndən,0.39285714285714285
diǎn xin,diǎn xin,tjɛnɕin,tjɛnɕin,0.0
diǎn xin,diǎn xíng,tjɛnɕin,tjɛnɕiŋ,0.14285714285714285
diǎn xin,liàn xí,tjɛnɕin,ljɛnɕi,0.21428571428571427
diǎn xin,lián xì,tjɛnɕin,ljɛnɕi,0.21428571428571427
diǎn xin,diàn shì,tjɛnɕin,tjɛnʂɨ,0.21428571428571427
diǎn xin,jiē jìn,tjɛnɕin,tɕjɛtɕin,0.21875
diǎn xin,xiān jìn,tjɛnɕin,ɕjɛntɕin,0.21875
diǎn xin,xiàn jīn,tjɛnɕin,ɕjɛntɕin,0.21875
diǎn xin,diàn dìng,tjɛnɕin,tjɛntiŋ,0.24999999999999997
diǎn xin,dān xīn,tjɛnɕin,tanɕin,0.24999999999999997
reiterated,reiterated,riɪtəreɪtɪd,riɪtəreɪtɪd,0.0
reiterated,reinstated,riɪtəreɪtɪd,riɪnsteɪtɪd,0.22727272727272727
reiterated,liberated,riɪtəreɪtɪd,lɪbəreɪtɪd,0.2272727272727273
reiterated,reactivated,riɪtəreɪtɪd,riæktəveɪtɪd,0.22916666666666666
reiterated,rehabilitated,riɪtəreɪtɪd,riəbɪləteɪtɪd,0.23076923076923078
reiterated,isolated,riɪtəreɪtɪd,aɪsəleɪtɪd,0.25
reiterated,relegated,riɪtəreɪtɪd,rɛləgeɪtɪd,0.2727272727272727
reiterated,federated,riɪtəreɪtɪd,fɛdəreɪtɪd,0.2727272727272727
reiterated,restoration,riɪtəreɪtɪd,rɛstəreɪʃən,0.2727272727272727
reiterated,orchestrated,riɪtəreɪtɪd,ɔrkɪstreɪtɪd,0.29166666666666663
reiterated,líng jiàn,riɪtəreɪtɪd,liŋtɕjɛn,0.5681818181818181
reiterated,lái de jí,riɪtəreɪtɪd,laɪtɤtɕi,0.5681818181818181
reiterated,duì lián,riɪtəreɪtɪd,tweɪljɛn,0.5681818181818181
reiterated,cài dān,riɪtəreɪtɪd,tsʰaɪtan,0.5681818181818181
reiterated,zài jiē zài lì,riɪtəreɪtɪd,tsaɪtɕjɛtsaɪli,0.5714285714285715
reiterated,xīn chén dài xiè,riɪtəreɪtɪd,ɕinʈʂʰəntaɪɕjɛ,0.5892857142857143
reiterated,duī jī,riɪtəreɪtɪd,tweɪtɕi,0.5909090909090908
reiterated,sì wú jì dàn,riɪtəreɪtɪd,sɯutɕitan,0.5909090909090908
reiterated,duì dài,riɪtəreɪtɪd,tweɪtaɪ,0.5909090909090908
reiterated,lǐ bài tiān,riɪtəreɪtɪd,lipaɪtʰjɛn,0.5909090909090909
activists,activists,æktɪvɪsts,æktɪvɪsts,0.0
activists,activist,æktɪvɪsts,æktɪvɪst,0.1111111111111111
activists,activates,æktɪvɪsts,æktəveɪts,0.19444444444444442
activists,activities,æktɪvɪsts,æktɪvɪtiz,0.2222222222222222
activists,activity,æktɪvɪsts,æktɪvɪti,0.2222222222222222
activists,activism,æktɪvɪsts,æktɪvɪzəm,0.27777777777777773
activists,activated,æktɪvɪsts,æktɪveɪtɪd,0.3
activists,occupants,æktɪvɪsts,ɑkjəpənts,0.3055555555555555
activists,accidents,æktɪvɪsts,æksədənts,0.3055555555555556
activists,activate,æktɪvɪsts,æktəveɪt,0.3055555555555556
activists,guì zú,æktɪvɪsts,kweɪtsu,0.5555555555555556
activists,guī zé,æktɪvɪsts,kweɪtsɤ,0.5555555555555556
activists,hái zi,æktɪvɪsts,xaɪtsɯ,0.5833333333333334
activists,hēi bǎn,æktɪvɪsts,xeɪpan,0.611111111111111
activists,gǎi biàn,æktɪvɪsts,kaɪpjɛn,0.611111111111111
activists,kāi zhī,æktɪvɪsts,kʰaɪʈʂɨ,0.611111111111111
activists,yī bèi zi,æktɪvɪsts,ipeɪtsɯ,0.611111111111111
activists,hǎi bīn,æktɪvɪsts,xaɪpin,0.611111111111111
activists,kuài zi,æktɪvɪsts,kʰwaɪtsɯ,0.6111111111111112
activists,huí dá,æktɪvɪsts,xweɪta,0.6111111111111112
penalties,penalties,pɛnəltiz,pɛnəltiz,0.0
penalties,penalty,pɛnəltiz,pɛnəlti,0.125
penalties,specialties,pɛnəltiz,spɛʃəltiz,0.2222222222222222
penalties,faculties,pɛnəltiz,fækəltiz,0.25
penalties,minorities,pɛnəltiz,mənɔrətiz,0.2777777777777778
penalties,amenities,pɛnəltiz,əmɛnətiz,0.28125
penalties,pedestal,pɛnəltiz,pɛdəstəl,0.28125
penalties,mentally,pɛnəltiz,mɛnəli,0.28125
penalties,memories,pɛnəltiz,mɛməriz,0.28125
penalties,facilities,pɛnəltiz,fəsɪlɪtiz,0.3055555555555555
penalties,běn lǐng,pɛnəltiz,pənliŋ,0.40625
penalties,biàn lì,pɛnəltiz,pjɛnli,0.4375
penalties,biǎn dī,pɛnəltiz,pjɛnti,0.4375
penalties,mèi lì,pɛnəltiz,meɪli,0.46875
penalties,měi lì,pɛnəltiz,meɪli,0.46875
penalties,běn zhì,pɛnəltiz,pənʈʂɨ,0.46875
penalties,bīn lín,pɛnəltiz,pinlin,0.46875
penalties,běi jí,pɛnəltiz,peɪtɕi,0.46875
penalties,bèi zi,pɛnəltiz,peɪtsɯ,0.46875
penalties,bèi jǐng,pɛnəltiz,peɪtɕiŋ,0.46875
iranian,iranian,ɪrɑniən,ɪrɑniən,0.0
iranian,italian,ɪrɑniən,ɪtæljən,0.25
iranian,meridian,ɪrɑniən,mərɪdiən,0.28125
iranian,brandon,ɪrɑniən,brændən,0.2857142857142857
iranian,armenian,ɪrɑniən,ɑrminiən,0.3125
iranian,crimean,ɪrɑniən,kraɪmiən,0.3125
iranian,arabian,ɪrɑniən,əreɪbiən,0.3125
iranian,granted,ɪrɑniən,grænɪd,0.3214285714285714
iranian,indian,ɪrɑniən,ɪndiən,0.3214285714285714
iranian,abandon,ɪrɑniən,əbændən,0.3214285714285714
iranian,bàn yǎn,ɪrɑniən,panjɛn,0.35714285714285715
iranian,màn yán,ɪrɑniən,manjɛn,0.35714285714285715
iranian,sǎn wén,ɪrɑniən,sanwən,0.39285714285714285
iranian,dān rèn,ɪrɑniən,tanʐən,0.39285714285714285
iranian,zhàn xiàn,ɪrɑniən,ʈʂanɕjɛn,0.40625
iranian,zuān yán,ɪrɑniən,tswanjɛn,0.40625
iranian,zhǎn xiàn,ɪrɑniən,ʈʂanɕjɛn,0.40625
iranian,nán rén,ɪrɑniən,nanʐən,0.42857142857142855
iranian,dān yuán,ɪrɑniən,tanɥœn,0.42857142857142855
iranian,yáo yán,ɪrɑniən,jɑʊjɛn,0.42857142857142855
zone,zone,zoʊn,zoʊn,0.0
zone,loan,zoʊn,loʊn,0.125
zone,lone,zoʊn,loʊn,0.125
zone,tone,zoʊn,toʊn,0.1875
zone,road,zoʊn,roʊd,0.1875
zone,load,zoʊn,loʊd,0.1875
zone,rode,zoʊn,roʊd,0.1875
zone,shown,zoʊn,ʃoʊn,0.1875
zone,rhode,zoʊn,roʊd,0.1875
zone,zoned,zoʊn,zoʊnd,0.2
zone,róu,zoʊn,ʐoʊ,0.3125
zone,lòu,zoʊn,loʊ,0.375
zone,shòu yǔ,zoʊn,ʂoʊy,0.375
zone,shǒu yì,zoʊn,ʂoʊi,0.375
zone,lóu,zoʊn,loʊ,0.375
zone,shōu,zoʊn,ʂoʊ,0.375
zone,shōu yì,zoʊn,ʂoʊi,0.375
zone,shòu,zoʊn,ʂoʊ,0.375
zone,lǒu,zoʊn,loʊ,0.375
zone,sōu,zoʊn,soʊ,0.375
xiàng pí,yankee,ɕjɑŋpʰi,jæŋki,0.42857142857142855
xiàng pí,vip,ɕjɑŋpʰi,viaɪpi,0.46428571428571425
xiàng pí,shaanxi,ɕjɑŋpʰi,ʃɑŋksi,0.46428571428571425
xiàng pí,happy,ɕjɑŋpʰi,hæpi,0.46428571428571425
xiàng pí,sharply,ɕjɑŋpʰi,ʃɑrpli,0.46428571428571425
xiàng pí,hobby,ɕjɑŋpʰi,hɑbi,0.46428571428571425
xiàng pí,jaime,ɕjɑŋpʰi,haɪmi,0.46428571428571425
xiàng pí,harvey,ɕjɑŋpʰi,hɑrvi,0.5
xiàng pí,hackney,ɕjɑŋpʰi,hækni,0.5
xiàng pí,theology,ɕjɑŋpʰi,θiɑləʤi,0.5
xiàng pí,xiàng pí,ɕjɑŋpʰi,ɕjɑŋpʰi,0.0
xiàng pí,xiàng qí,ɕjɑŋpʰi,ɕjɑŋtɕʰi,0.25
xiàng pí,xiáng xì,ɕjɑŋpʰi,ɕjɑŋɕi,0.2857142857142857
xiàng pí,yàng pǐn,ɕjɑŋpʰi,jɑŋpʰin,0.2857142857142857
xiàng pí,xiàng mù,ɕjɑŋpʰi,ɕjɑŋmu,0.3214285714285714
xiàng pí,xiāng fǎn,ɕjɑŋpʰi,ɕjɑŋfan,0.3214285714285714
xiàng pí,xiāng tóng,ɕjɑŋpʰi,ɕjɑŋtʰʊŋ,0.34375
xiàng pí,tiáo pí,ɕjɑŋpʰi,tʰjɑʊpʰi,0.34375
xiàng pí,xiāng chà,ɕjɑŋpʰi,ɕjɑŋʈʂʰa,0.34375
xiàng pí,shāng pǐn,ɕjɑŋpʰi,ʂɑŋpʰin,0.3571428571428571
pleasant,pleasant,plɛzənt,plɛzənt,0.0
pleasant,present,plɛzənt,prɛzənt,0.07142857142857142
pleasant,presence,plɛzənt,prɛzəns,0.14285714285714285
pleasant,peasant,plɛzənt,pɛzənt,0.14285714285714285
pleasant,presents,plɛzənt,prɛzənts,0.1875
pleasant,parent,plɛzənt,pɛrənt,0.21428571428571425
pleasant,unpleasant,plɛzənt,ənplɛzənt,0.2222222222222222
pleasant,doesn't,plɛzənt,dəzənt,0.24999999999999997
pleasant,prisons,plɛzənt,prɪzənz,0.25
pleasant,florence,plɛzənt,flɔrəns,0.25
pleasant,bié ren,plɛzənt,pjɛʐən,0.3214285714285714
pleasant,mí rén,plɛzənt,miʐən,0.46428571428571425
pleasant,biàn rèn,plɛzənt,pjɛnʐən,0.46428571428571425
pleasant,běn rén,plɛzənt,pənʐən,0.46428571428571425
pleasant,fǎ rén,plɛzənt,faʐən,0.4642857142857143
pleasant,běn shēn,plɛzənt,pənʂən,0.49999999999999994
pleasant,dí rén,plɛzənt,tiʐən,0.5
pleasant,fū ren,plɛzənt,fuʐən,0.5
pleasant,bèi fèn,plɛzənt,peɪfən,0.5
pleasant,fǒu rèn,plɛzənt,foʊʐən,0.5
chōng dāng,scouting,ʈʂʰʊŋtɑŋ,skaʊtɪŋ,0.5
chōng dāng,stating,ʈʂʰʊŋtɑŋ,steɪtɪŋ,0.5
chōng dāng,sighting,ʈʂʰʊŋtɑŋ,saɪtɪŋ,0.53125
chōng dāng,swinging,ʈʂʰʊŋtɑŋ,swɪŋɪŋ,0.53125
chōng dāng,skating,ʈʂʰʊŋtɑŋ,skeɪtɪŋ,0.53125
chōng dāng,shouting,ʈʂʰʊŋtɑŋ,ʃaʊtɪŋ,0.53125
chōng dāng,sitting,ʈʂʰʊŋtɑŋ,sɪtɪŋ,0.53125
chōng dāng,singing,ʈʂʰʊŋtɑŋ,sɪŋɪŋ,0.53125
chōng dāng,citing,ʈʂʰʊŋtɑŋ,saɪtɪŋ,0.53125
chōng dāng,splitting,ʈʂʰʊŋtɑŋ,splɪtɪŋ,0.53125
chōng dāng,chōng dāng,ʈʂʰʊŋtɑŋ,ʈʂʰʊŋtɑŋ,0.0
chōng dāng,chōng dòng,ʈʂʰʊŋtɑŋ,ʈʂʰʊŋtʊŋ,0.125
chōng dāng,cōng máng,ʈʂʰʊŋtɑŋ,tsʰʊŋmɑŋ,0.1875
chōng dāng,chóng jìng,ʈʂʰʊŋtɑŋ,ʈʂʰʊŋtɕiŋ,0.19444444444444445
chōng dāng,chóng dié,ʈʂʰʊŋtɑŋ,ʈʂʰʊŋtjɛ,0.21875
chōng dāng,chàng dǎo,ʈʂʰʊŋtɑŋ,ʈʂʰɑŋtɑʊ,0.25
chōng dāng,chóng gāo,ʈʂʰʊŋtɑŋ,ʈʂʰʊŋkɑʊ,0.25
chōng dāng,qíng lǎng,ʈʂʰʊŋtɑŋ,tɕʰiŋlɑŋ,0.25
chōng dāng,chōng jī,ʈʂʰʊŋtɑŋ,ʈʂʰʊŋtɕi,0.25
chōng dāng,chōng tū,ʈʂʰʊŋtɑŋ,ʈʂʰʊŋtʰu,0.25
tapes,tapes,teɪps,teɪps,0.0
tapes,types,teɪps,taɪps,0.1
tapes,taped,teɪps,teɪpt,0.1
tapes,shapes,teɪps,ʃeɪps,0.15000000000000002
tapes,tips,teɪps,tɪps,0.2
tapes,trips,teɪps,trɪps,0.2
tapes,tape,teɪps,teɪp,0.2
tapes,takes,teɪps,teɪks,0.2
tapes,apes,teɪps,eɪps,0.2
tapes,saves,teɪps,seɪvz,0.25
tapes,dài bǔ,teɪps,taɪpu,0.30000000000000004
tapes,duì bǐ,teɪps,tweɪpi,0.3333333333333333
tapes,dài fu,teɪps,taɪfu,0.35
tapes,duì fu,teɪps,tweɪfu,0.375
tapes,dǎo bì,teɪps,tɑʊpi,0.4
tapes,wèi bì,teɪps,weɪpi,0.4
tapes,bēi bǐ,teɪps,peɪpi,0.4
tapes,nèi mù,teɪps,neɪmu,0.4
tapes,wěi ba,teɪps,weɪpa,0.4
tapes,tuì bù,teɪps,tʰweɪpu,0.42857142857142855
voter,voter,voʊtər,voʊtər,0.0
voter,motor,voʊtər,moʊtər,0.08333333333333333
voter,bowler,voʊtər,boʊlər,0.125
voter,polar,voʊtər,poʊlər,0.125
voter,notre,voʊtər,noʊtər,0.125
voter,voters,voʊtər,voʊtərz,0.14285714285714285
voter,rotor,voʊtər,roʊtər,0.16666666666666666
voter,poster,voʊtər,poʊstər,0.17857142857142855
voter,voted,voʊtər,voʊtɪd,0.20833333333333331
voter,motel,voʊtər,moʊtɛl,0.20833333333333331
voter,fǒu rèn,voʊtər,foʊʐən,0.29166666666666663
voter,fǒu dìng,voʊtər,foʊtiŋ,0.29166666666666663
voter,fǒu zé,voʊtər,foʊtsɤ,0.3333333333333333
voter,fǒu jué,voʊtər,foʊtɕɥœ,0.42857142857142855
voter,ōu dǎ,voʊtər,oʊta,0.4583333333333333
voter,hòu dài,voʊtər,xoʊtaɪ,0.4583333333333333
voter,shòu dào,voʊtər,ʂoʊtɑʊ,0.4583333333333333
voter,yōu diǎn,voʊtər,yoʊtjɛn,0.46428571428571425
voter,máo dùn,voʊtər,mɑʊtwən,0.49999999999999994
voter,shǒu dū,voʊtər,ʂoʊtu,0.5
cousins,cousins,kəzənz,kəzənz,0.0
cousins,dozens,kəzənz,dəzənz,0.16666666666666666
cousins,cousin,kəzənz,kəzən,0.16666666666666666
cousins,cummins,kəzənz,kəmɪnz,0.20833333333333331
cousins,kitchens,kəzənz,kɪʧənz,0.20833333333333331
cousins,curran,kəzənz,kərən,0.24999999999999997
cousins,cullen,kəzənz,kələn,0.24999999999999997
cousins,collins,kəzənz,kɑlɪnz,0.24999999999999997
cousins,colors,kəzənz,kələrz,0.24999999999999997
cousins,collisions,kəzənz,kəlɪʒənz,0.28125
cousins,gè rén,kəzənz,kɤʐən,0.3333333333333333
cousins,hé shēn,kəzənz,xɤʂən,0.375
cousins,sī rén,kəzənz,sɯʐən,0.45833333333333326
cousins,hún shēn,kəzənz,xwənʂən,0.49999999999999994
cousins,kè rén,kəzənz,kʰɤʐən,0.5
cousins,gēn běn,kəzənz,kənpən,0.5
cousins,gù wèn,kəzənz,kuwən,0.5
cousins,hěn,kəzənz,xən,0.5
cousins,gǔ fèn,kəzənz,kufən,0.5
cousins,kùn,kəzənz,kʰwən,0.5
fuji,fuji,fuʤi,fuʤi,0.0
fuji,fiji,fuʤi,fiʤi,0.25
fuji,fujian,fuʤi,fuʤiən,0.3333333333333333
fuji,moody,fuʤi,mudi,0.375
fuji,mooney,fuʤi,muni,0.375
fuji,movie,fuʤi,muvi,0.375
fuji,eugene,fuʤi,juʤin,0.4
fuji,luigi,fuʤi,luiʤi,0.4
fuji,refugee,fuʤi,rɛfjuʤi,0.42857142857142855
fuji,fully,fuʤi,fʊli,0.4375
fuji,fǔ shí,fuʤi,fuʂɨ,0.25
fuji,fú lì,fuʤi,fuli,0.25
fuji,fù xí,fuʤi,fuɕi,0.25
fuji,bù shí,fuʤi,puʂɨ,0.3125
fuji,bù xī,fuʤi,puɕi,0.3125
fuji,bù bì,fuʤi,pupi,0.3125
fuji,mù dì,fuʤi,muti,0.375
fuji,fù zhì,fuʤi,fuʈʂɨ,0.4
fuji,fù xīng,fuʤi,fuɕiŋ,0.4
fuji,fú hé,fuʤi,fuxɤ,0.4375
rehabilitated,rehabilitated,riəbɪləteɪtɪd,riəbɪləteɪtɪd,0.0
rehabilitated,rehabilitation,riəbɪləteɪtɪd,riəbɪləteɪʃən,0.09615384615384616
rehabilitated,facilitated,riəbɪləteɪtɪd,fəsɪləteɪtɪd,0.23076923076923078
rehabilitated,reiterated,riəbɪləteɪtɪd,riɪtəreɪtɪd,0.23076923076923078
rehabilitated,reinstated,riəbɪləteɪtɪd,riɪnsteɪtɪd,0.25
rehabilitated,replicated,riəbɪləteɪtɪd,rɛplɪkeɪtɪd,0.2692307692307693
rehabilitated,simulated,riəbɪləteɪtɪd,sɪmjəleɪtɪd,0.3076923076923077
rehabilitated,liberated,riəbɪləteɪtɪd,lɪbəreɪtɪd,0.3076923076923077
rehabilitated,reputation,riəbɪləteɪtɪd,rɛpjəteɪʃən,0.3076923076923077
rehabilitated,affiliated,riəbɪləteɪtɪd,əfɪlieɪtɪd,0.3076923076923077
rehabilitated,lǐ bài tiān,riəbɪləteɪtɪd,lipaɪtʰjɛn,0.5192307692307693
rehabilitated,yī bèi zi,riəbɪləteɪtɪd,ipeɪtsɯ,0.5576923076923077
rehabilitated,bǎi fēn diǎn,riəbɪləteɪtɪd,paɪfəntjɛn,0.5769230769230769
rehabilitated,xǐ wén lè jiàn,riəbɪləteɪtɪd,ɕiwənlɤtɕjɛn,0.576923076923077
rehabilitated,xīn chén dài xiè,riəbɪləteɪtɪd,ɕinʈʂʰəntaɪɕjɛ,0.5892857142857143
rehabilitated,yī mù liǎo rán,riəbɪləteɪtɪd,imuljɑʊʐan,0.5961538461538463
rehabilitated,guī gēn dào dǐ,riəbɪləteɪtɪd,kweɪkəntɑʊti,0.6153846153846154
rehabilitated,xiān qián,riəbɪləteɪtɪd,ɕjɛntɕʰjɛn,0.6153846153846154
rehabilitated,liú liàn,riəbɪləteɪtɪd,ljoʊljɛn,0.6153846153846154
rehabilitated,liú lèi,riəbɪləteɪtɪd,ljoʊleɪ,0.6153846153846154
cōng ming,swimming,tsʰʊŋmiŋ,swɪmɪŋ,0.46875
cōng ming,sinking,tsʰʊŋmiŋ,sɪŋkɪŋ,0.5
cōng ming,singing,tsʰʊŋmiŋ,sɪŋɪŋ,0.5
cōng ming,stemming,tsʰʊŋmiŋ,stɛmɪŋ,0.5
cōng ming,swinging,tsʰʊŋmiŋ,swɪŋɪŋ,0.5
cōng ming,timing,tsʰʊŋmiŋ,taɪmɪŋ,0.5
cōng ming,sloping,tsʰʊŋmiŋ,sloʊpɪŋ,0.5
cōng ming,streaming,tsʰʊŋmiŋ,strimɪŋ,0.5
cōng ming,tsunami,tsʰʊŋmiŋ,tsunɑmi,0.5
cōng ming,trophies,tsʰʊŋmiŋ,troʊfiz,0.53125
cōng ming,cōng ming,tsʰʊŋmiŋ,tsʰʊŋmiŋ,0.0
cōng ming,cōng máng,tsʰʊŋmiŋ,tsʰʊŋmɑŋ,0.09375
cōng ming,cóng shì,tsʰʊŋmiŋ,tsʰʊŋʂɨ,0.25
cōng ming,chóng jìng,tsʰʊŋmiŋ,ʈʂʰʊŋtɕiŋ,0.2777777777777778
cōng ming,chōng dòng,tsʰʊŋmiŋ,ʈʂʰʊŋtʊŋ,0.28125
cōng ming,chōng dāng,tsʰʊŋmiŋ,ʈʂʰʊŋtɑŋ,0.28125
cōng ming,chōng mǎn,tsʰʊŋmiŋ,ʈʂʰʊŋman,0.28125
cōng ming,qíng xing,tsʰʊŋmiŋ,tɕʰiŋɕiŋ,0.3125
cōng ming,zhèng míng,tsʰʊŋmiŋ,ʈʂɤŋmiŋ,0.3125
cōng ming,qīng xǐng,tsʰʊŋmiŋ,tɕʰiŋɕiŋ,0.3125
way,weigh,weɪ,weɪ,0.0
way,wei,weɪ,weɪ,0.0
way,way,weɪ,weɪ,0.0
way,why,weɪ,waɪ,0.16666666666666666
way,y,weɪ,waɪ,0.16666666666666666
way,wai,weɪ,waɪ,0.16666666666666666
way,wait,weɪ,weɪt,0.25
way,weighs,weɪ,weɪz,0.25
way,ways,weɪ,weɪz,0.25
way,wake,weɪ,weɪk,0.25
way,wèi,weɪ,weɪ,0.0
way,wèi,weɪ,weɪ,0.0
way,wèi,weɪ,weɪ,0.0
way,wèi,weɪ,weɪ,0.0
way,wāi,weɪ,waɪ,0.16666666666666666
way,wài,weɪ,waɪ,0.16666666666666666
way,suì,weɪ,sweɪ,0.25
way,huī,weɪ,xweɪ,0.25
way,huī,weɪ,xweɪ,0.25
way,yǐ wéi,weɪ,iweɪ,0.25
synthesis,synthesis,sɪnθəsəs,sɪnθəsəs,0.0
synthesis,synthetic,sɪnθəsəs,sɪnθɛtɪk,0.25
synthesis,synthesized,sɪnθəsəs,sɪnθɪsaɪzd,0.275
synthesis,synopsis,sɪnθəsəs,sɪnɑpsɪs,0.28125
synthesis,census,sɪnθəsəs,sɛnsəs,0.3125
synthesis,cinemas,sɪnθəsəs,sɪnəməz,0.3125
synthesis,genesis,sɪnθəsəs,ʤɛnəsəs,0.3125
synthesis,consciousness,sɪnθəsəs,kɑnʃəsnəs,0.3333333333333333
synthesis,sentences,sɪnθəsəs,sɛntənsɪz,0.3333333333333333
synthesis,consensus,sɪnθəsəs,kənsɛnsəs,0.33333333333333337
synthesis,shén xiān,sɪnθəsəs,ʂənɕjɛn,0.46875
synthesis,rèn zhēn,sɪnθəsəs,ʐənʈʂən,0.46875
synthesis,shèn zhì,sɪnθəsəs,ʂənʈʂɨ,0.5
synthesis,shān zi,sɪnθəsəs,ʂantsɯ,0.53125
synthesis,shēn chén,sɪnθəsəs,ʂənʈʂʰən,0.53125
synthesis,shén shèng,sɪnθəsəs,ʂənʂɤŋ,0.53125
synthesis,mén zhěn,sɪnθəsəs,mənʈʂən,0.53125
synthesis,shěn měi,sɪnθəsəs,ʂənmeɪ,0.53125
synthesis,shén sè,sɪnθəsəs,ʂənsɤ,0.53125
synthesis,shàn zì,sɪnθəsəs,ʂantsɯ,0.53125
simon's,simons,saɪmənz,saɪmənz,0.0
simon's,simon's,saɪmənz,saɪmənz,0.0
simon's,simon,saɪmənz,saɪmən,0.14285714285714285
simon's,simmons,saɪmənz,sɪmənz,0.14285714285714285
simon's,summons,saɪmənz,səmənz,0.17857142857142855
